sr_no,id,original_language,original_title,release_date,vote_average,vote_count,genre,overview,revenue,runtime,gender
92,592350.0,ja,僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,12/20/2019,8.5,816.0,AnimationActionFantasyAdventure,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that its more like a vacation … until theyre attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens lives on the line, theres no time for questions. Deku and his friends are the next generation of heroes, and theyre the islands only hope.",29900850.0,104.0,0
93,878962.0,en,Sharkdog’s Fintastic Halloween,10/15/2021,3.7,3.0,AnimationFantasyFamily,"The Sharkpack gets ready for Halloween with the spooky legend of the ""Fearsome Fog"" — and Sharkdog must save trick-or-treating from a slimy sea monster!",107503530.61488006,24.0,0
94,763873.0,en,Under Wraps,10/1/2021,7.1,41.0,ComedyFamilyFantasy,"Three friends try to save their mummified friend, Harold, from greedy criminals by returning him to his resting place before midnight on Halloween.",107503530.61488006,91.0,0
95,843906.0,en,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,9/14/2021,8.3,221.0,AnimationComedyMysteryFamilyFantasy,"With Mystery, Inc. on the tail of a strange object in Nowhere, Kansas, the strange hometown of Eustice, Muriel, and Courage, the gang soon find themselves contending with a giant cicada monster and her winged warriors.",107503530.61488006,72.0,0
96,527774.0,en,Raya and the Last Dragon,3/3/2021,8.1,4514.0,FamilyFantasyAnimationActionAdventure,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",130000000.0,107.0,0
97,299536.0,en,Avengers: Infinity War,4/25/2018,8.3,23027.0,AdventureActionScience Fiction,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",2046239637.0,149.0,0
98,613504.0,en,After We Collided,9/2/2020,7.3,4262.0,RomanceDrama,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,42000000.0,105.0,1
99,539885.0,en,Ava,7/2/2020,5.7,1785.0,ActionCrimeDramaThriller,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,2987741.0,96.0,0
100,597316.0,en,My Little Pony: A New Generation,9/23/2021,8.1,131.0,AnimationFamilyFantasyComedyMusicAdventure,"Equestrias divided. But a bright-eyed hero believes Earth Ponies, Pegasi and Unicorns should be pals — and, hoof to heart, she’s determined to prove it.",107503530.61488006,91.0,1
101,522444.0,en,Black Water: Abyss,7/9/2020,5.1,284.0,HorrorThrillerAdventureMystery,"An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",107503530.61488006,98.0,0
102,680319.0,en,We Broke Up,4/23/2021,5.7,12.0,Comedy,Lori and Doug break up right before Loris sisters wedding and decide to pretend theyre still together for the weekend as to not disrupt the fun.,107503530.61488006,82.0,0
103,458576.0,en,Monster Hunter,12/3/2020,6.9,2236.0,ActionFantasyAdventure,"A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home.",25814306.0,104.0,1
104,613583.0,fr,Chacun chez soi,6/2/2021,5.4,27.0,Comedy,"Catherine and Yann, happily married for many years, should have spent the year travelling abroad. But since he sold his business, Yann has been too busy with his bonsai trees and keeps postponing the big trip. Things go from bad to worse when their 27-year-old broke daughter and her boyfriend lose their apartment and come knocking on the door to stay. With Yann’s mid-life crisis spinning out of control, their couch surfing daughter and partner getting increasingly invasive and their stay becoming indefinite, Catherine will try everything to kick them out of the parental home and get her life back on track!",107503530.61488006,83.0,1
105,36419.0,en,After.Life,11/7/2009,6.1,803.0,DramaHorrorMysteryThriller,"Following a terrible car crash, a woman awakes to find an enigmatic mortician preparing her for burial.",3606395.0,104.0,0
106,632357.0,en,The Unholy,3/31/2021,6.9,1410.0,Horror,"Alice, a young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",30763855.0,99.0,0
107,861057.0,en,Swim,8/13/2021,7.4,16.0,HorrorAction,"A family gets trapped in their storm flooded vacation rental, tries to escape from a hungry shark that made its way into the house.",107503530.61488006,87.0,0
108,597891.0,en,Kate,9/10/2021,6.8,740.0,ActionThriller,"After shes irreversibly poisoned, a ruthless criminal operative has less than 24 hours to exact revenge on her enemies and in the process forms an unexpected bond with the daughter of one of her past victims.",107503530.61488006,106.0,0
109,846214.0,en,"The Simpsons: The Good, the Bart, and the Loki",7/7/2021,7.6,431.0,AnimationComedyFamily,Loki is banished from Asgard once again and must face his toughest opponents yet: the Simpsons and Springfield’s mightiest heroes. The God of Mischief teams up with Bart Simpson in the ultimate crossover event paying tribute to the Marvel Cinematic Universe of superheroes and villains.,107503530.61488006,6.0,0
110,482321.0,en,Rons Gone Wrong,10/15/2021,7.3,41.0,AnimationScience FictionFamilyComedy,"In a world where walking, talking, digitally connected bots have become childrens best friends, an 11-year-old finds that his robot buddy doesnt quite work the same as the others do.",46000000.0,106.0,1
111,529203.0,en,The Croods: A New Age,11/25/2020,7.6,2621.0,AnimationFamilyAdventureFantasyComedy,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family thats a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",168285000.0,95.0,0
112,678580.0,es,El mesero,7/15/2021,8.3,286.0,Comedy,A waiter pretends to be an important businessman in order to reach the upper class through his entrepreneurial dreams.,107503530.61488006,86.0,0
113,734265.0,en,Love Hard,11/5/2021,6.6,170.0,ComedyRomance,"An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for Christmas, only to discover that she’s been catfished. But the object of her affection actually lives in the same town, and the guy who duped her offers to set them up if she pretends to be his own girlfriend for the holidays.",107503530.61488006,105.0,0
114,568124.0,en,Encanto,11/24/2021,0.0,0.0,FamilyMusicAdventureAnimationFantasy,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family with a unique gift from super strength to the power to heal—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional familys last hope.",107503530.61488006,99.0,1
115,324786.0,en,Hacksaw Ridge,10/7/2016,8.2,10136.0,DramaHistoryWar,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",175302354.0,139.0,0
116,839100.0,ja,ブライト: サムライソウル,10/12/2021,6.2,22.0,AnimationActionFantasy,"Izo, a Ronin, and Raiden, an orc, work to bring a young elf girl and the wand she carries to the land of the elves in the north.",107503530.61488006,80.0,0
117,20982.0,ja,劇場版 NARUTO -ナルト- 疾風伝,8/4/2007,7.3,382.0,AnimationActionFantasy,"Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Narutos mission is to guard Shion, but she predicts Narutos death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death.""",107503530.61488006,94.0,1
118,634528.0,en,The Marksman,1/15/2021,7.1,950.0,ActionThrillerCrime,"Jim Hanson’s quiet life is suddenly disturbed by two people crossing the US/Mexico border – a woman and her young son – desperate to flee a Mexican cartel. After a shootout leaves the mother dead, Jim becomes the boy’s reluctant defender. He embraces his role as Miguel’s protector and will stop at nothing to get him to safety, as they go on the run from the relentless assassins.",22039969.0,108.0,0
119,763164.0,en,Apex,11/12/2021,5.3,50.0,ActionThrillerScience Fiction,"Ex-cop James Malone is serving a life sentence for a crime he didn’t commit. He is offered a chance at freedom if he can survive a deadly game of Apex, in which six hunters pay for the pleasure of hunting another human on a remote island. He accepts, and once he arrives, all hell breaks loose.",107503530.61488006,108.0,0
